Improved Automatic Keyword Extraction Given More Linguistic Knowledge,7.608414579302498e-05
A Maximum Entropy Model For Prepositional Phrase Attachment,7.601223020087762e-05
An Empirical Model Of Multiword Expression Decomposability,7.600924394175805e-05
A Fast Algorithm For The Generation Of Referring Expressions,7.600501403514016e-05
Using The Web To Obtain Frequencies For Unseen Bigrams,7.600089365360636e-05
Probabilistic Text Structuring: Experiments With Sentence Ordering,7.596164521418618e-05
Chinese Segmentation And New Word Detection Using Conditional Random Fields,7.595739277281055e-05
Linguistic Analysis Of Natural Language Communication With Computers,7.595120741793349e-05
Improvements In Phrase-Based Statistical Machine Translation,7.581638630921761e-05
A Conditional Random Field Word Segmenter for Sighan Bakeoff 2005,7.567666483458509e-05
Meteor 1.3: Automatic Metric for Reliable Optimization and Evaluation of Machine Translation Systems,7.564960924472724e-05
An Unsupervised Approach To Recognizing Discourse Relations,7.562037829522662e-05
Classifier Combination for Improved Lexical Disambiguation,7.560219267181952e-05
A Compression-Based Algorithm For Chinese Word Segmentation,7.552434714748027e-05
A Unification Method For Disjunctive Feature Descriptions,7.546966722346824e-05
Automatic Rule Induction For Unknown-Word Guessing,7.545814211925858e-05
ORANGE: A Method For Evaluating Automatic Evaluation Metrics For Machine Translation,7.541730839229216e-05
Exploiting A Probabilistic Hierarchical Model For Generation,7.539728052564053e-05
A Semantic-Head-Driven Generation Algorithm For Unification-Based Formalisms,7.530551098414806e-05
Does Baum-Welch Re-Estimation Help Taggers?,7.521541275882395e-05
A Language Modeling Approach To Predicting Reading Difficulty,7.516088910167245e-05
Top Accuracy and Fast Dependency Parsing is not a Contradiction,7.509659923604541e-05
Language Independent Named Entity Recognition Combining Morphological And Contextual Evidence,7.487017170468472e-05
